,ID,Name,Frequency [MHz],Bandwidth [kHz]/Baud,Status,Description,Source,Orbit
5046,39215,Inmarsat-4A F4,1552.65,100000.0,active,Mode L,SatNOGS,None
5047,43738,InnoSat 2,435.5,4800.0,inactive,GMSK4k8,SatNOGS,None
5048,43738,InnoSat 2,437.45,4800.0,inactive,TLM,SatNOGS,None
5049,43738,InnoSat 2,437.45,None,inactive,AX25 50KHz wide,SatNOGS,None
5050,64878,InnoSat16,435.83,9600.0,active,Mode U - GFSK9k6 - AX.25 Beacon and Ham Payload (Geoscan framing),SatNOGS,None
5051,64894,InnoSat3,436.436,9600.0,active,Mode U - GFSK9k6 - AX.25 Beacon and Ham Payload (Geoscan framing),SatNOGS,None
5052,58565,Intuition-1,401.4,9600.0,active,Mode U - GMSK9k6 - AX.25,"SatNOGS, Space-Track",LEO
5053,61735,Ionosfera-M №1,149.97,None,active,MAYAK (150 MHz),SatNOGS,None
5054,61735,Ionosfera-M №1,399.92,None,active,MAYAK (400 MHz),SatNOGS,None
5055,61735,Ionosfera-M №1,400.0,None,invalid,"MAYAK (400 MHz, invalid)",SatNOGS,None
5056,61736,Ionosfera-M №2,400.0,None,invalid,"MAYAK (400 MHz, invalid)",SatNOGS,None
5057,61736,Ionosfera-M №2,149.97,None,active,MAYAK (150 MHz),SatNOGS,None
5058,61736,Ionosfera-M №2,399.919,None,active,MAYAK (400MHz),SatNOGS,None
5059,60520,Iperdrone.0,401.11,9600.0,active,Mode U - FSK9k6,"SatNOGS, Space-Track",LEO
5060,60520,Iperdrone.0,2225.0,None,active,Mode S - Transmitter,"SatNOGS, Space-Track",LEO
5061,42803,Iridium 113,1623.192,None,active,Iridium 113,"SatNOGS, Space-Track",MEO
5062,43072,Iridium 116,1623.859,None,active,Iridium 116,"SatNOGS, Space-Track",MEO
5063,43073,Iridium 130,1623.192,None,active,Iridium 130,"SatNOGS, Space-Track",MEO
5064,56230,Istanbul,401.075,600.0,inactive,FSK Beacon and Downlink,SatNOGS,None
5065,56230,Istanbul,867.9,125000.0,inactive,Emergency Beacon - LoRa (SF9 CR4/5 Sync 0x34),SatNOGS,None
5066,98563,JACK-001,436.3,9600.0,active,Mode U - Transmitter,SatNOGS,None
5067,59127,JACKAL-01,None,None,Active,None,Space-Track,LEO
5068,59134,JACKAL-02,None,None,Active,None,Space-Track,LEO
5069,99341,JAGSAT-1,437.325,9600.0,inactive,Mode U - GFSK 9k6 G3RUH AX25 TLM,SatNOGS,None
5070,44419,JAISAT-1,435.935,None,inactive,Mode V/U Transpoder,SatNOGS,None
5071,44419,JAISAT-1,435.325,4800.0,inactive,Mode U GMSK4k8 TLM,SatNOGS,None
5072,44419,JAISAT-1,435.325,None,inactive,Mode U CW Beacon,SatNOGS,None
5073,44419,JAISAT-1,435.7,4800.0,inactive,Mode U GMSK4k8 MOBITEX,SatNOGS,None
5074,99199,JANUS-1,2247.5,None,inactive,S band center,SatNOGS,None
5075,16909,JAS 1 (FUJI 1),None,None,Active,None,Space-Track,MEO
5076,20480,JAS 1B (FUJI 2),None,None,Active,None,Space-Track,MEO
5077,24278,JAS 2,None,None,Active,None,Space-Track,MEO
5078,24278,JAS-2,435.795,12.0,active,Mode U CW Beacon,SatNOGS,None
5079,24278,JAS-2,435.8,None,active,Mode V/U Linear Transponder,SatNOGS,None
5080,24278,JAS-2,435.91,None,active,Mode U Digitalker,SatNOGS,None
5081,26997,JASON,None,None,Active,None,Space-Track,MEO
5082,33105,JASON 2,2268.45,None,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5083,41240,JASON 3,None,None,Active,None,Space-Track,MEO
5084,41240,JASON-3,2215.92,200000.0,active,"Mode S - TM 2215.92 MHz, 2000 kHz, RHCP & LHCP, 838.861 Kbps",SatNOGS,None
5085,26061,JAWSAT,None,None,Active,None,Space-Track,MEO
5086,62668,JAY-C,None,None,Active,None,Space-Track,LEO
5087,62669,JAY-D1,None,None,Active,None,Space-Track,LEO
5088,62665,JAY-D2,None,None,Active,None,Space-Track,LEO
5089,28470,JB-3 C,None,None,Active,None,Space-Track,LEO
5090,19874,JCSAT 1,None,None,Active,None,Space-Track,GEO
5091,29272,JCSAT 10,None,None,Active,None,Space-Track,GEO
5092,35755,JCSAT 12,None,None,Active,None,Space-Track,GEO
5093,38331,JCSAT 13,None,None,Active,None,Space-Track,GEO
5094,41903,JCSAT 15,None,None,Active,None,Space-Track,GEO
5095,41729,JCSAT 16,None,None,Active,None,Space-Track,GEO
5096,45245,JCSAT 17,None,None,Active,None,Space-Track,GEO
5097,44868,JCSAT 18,None,None,Active,None,Space-Track,GEO
5098,20402,JCSAT 2,None,None,Active,None,Space-Track,GEO
5099,27399,JCSAT 2A,None,None,Active,None,Space-Track,GEO
5100,41471,JCSAT 2B,None,None,Active,None,Space-Track,GEO
5101,23649,JCSAT 3,None,None,Active,None,Space-Track,GEO
5102,25067,JCSAT 5,None,None,Active,None,Space-Track,GEO
5103,25630,JCSAT 6,None,None,Active,None,Space-Track,GEO
5104,29045,JCSAT 9,None,None,Active,None,Space-Track,GEO
5105,14728,JD 1,None,None,Active,None,Space-Track,MEO
5106,14729,JD 2,None,None,Active,None,Space-Track,MEO
5107,14795,JD 3,None,None,Active,None,Space-Track,MEO
5108,54588,JIAOTONG VDES,None,None,Active,None,Space-Track,MEO
5109,40961,JILIN 1,2231.275,128000.0,active,Telemetry,"SatNOGS, Space-Track",MEO
5110,44777,JILIN-01 GAOFEN 2A,2214.96,None,active,S-band telemetry,"SatNOGS, Space-Track",LEO
5111,44836,JILIN-01 GAOFEN 2B,2219.278,None,active,S-band telemetry,"SatNOGS, Space-Track",LEO
5112,49256,JILIN-01 GAOFEN 2D,2219.278,100000.0,active,S-band telemetry,"SatNOGS, Space-Track",LEO
5113,46454,JILIN-01 GAOFEN 3B,1615.659104,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5114,46455,JILIN-01 GAOFEN 3C,None,None,Active,None,Space-Track,LEO
5115,46456,JILIN-01 GAOFEN 3D,None,None,Active,None,Space-Track,LEO
5116,52444,JILIN-01 GAOFEN 3D 27,1615.698,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5117,52445,JILIN-01 GAOFEN 3D 28,1615.694,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5118,52446,JILIN-01 GAOFEN 3D 29,None,None,Active,None,Space-Track,LEO
5119,52447,JILIN-01 GAOFEN 3D 30,None,None,Active,None,Space-Track,LEO
5120,52448,JILIN-01 GAOFEN 3D 31,None,None,Active,None,Space-Track,LEO
5121,52449,JILIN-01 GAOFEN 3D 32,None,None,Active,None,Space-Track,LEO
5122,52450,JILIN-01 GAOFEN 3D 33,None,None,Active,None,Space-Track,LEO
5123,52389,JILIN-01 GAOFEN 3D 4,None,None,Active,None,Space-Track,LEO
5124,52390,JILIN-01 GAOFEN 3D 5,1615.693,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5125,52391,JILIN-01 GAOFEN 3D 6,None,None,Active,None,Space-Track,LEO
5126,52392,JILIN-01 GAOFEN 3D 7,1615.696,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5127,46457,JILIN-01 GAOFEN 3E,1615.661645,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5128,46458,JILIN-01 GAOFEN 3F,1615.664082,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5129,46459,JILIN-01 GAOFEN 3G,1615.665521,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5130,46460,JILIN-01 GAOFEN 3H,1615.665531,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5131,46461,JILIN-01 GAOFEN 3I,None,None,Active,None,Space-Track,LEO
5132,46462,JILIN-01 GAOFEN 3J,1615.655837,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5133,52388,JILIN-01 GAOFEN 4A,1615.687,None,active,Jillin Mysterious Pip,"SatNOGS, Space-Track",LEO
5134,45016,JILIN-01 KUANFU 01,None,None,Active,None,Space-Track,LEO
5135,52443,JILIN-01 KUANFU 01C,None,None,Active,None,Space-Track,LEO
5136,57696,JILIN-01 KUANFU 02A,None,None,Active,None,Space-Track,LEO
5137,61189,JILIN-01 KUANFU 02B 1,None,None,Active,None,Space-Track,LEO
5138,61190,JILIN-01 KUANFU 02B 2,None,None,Active,None,Space-Track,LEO
5139,61191,JILIN-01 KUANFU 02B 3,None,None,Active,None,Space-Track,LEO
5140,61192,JILIN-01 KUANFU 02B 4,None,None,Active,None,Space-Track,LEO
5141,61193,JILIN-01 KUANFU 02B 5,None,None,Active,None,Space-Track,LEO
5142,61194,JILIN-01 KUANFU 02B 6,None,None,Active,None,Space-Track,LEO
5143,43022,JILIN-01-04,2219.275,128000.0,active,Telemetry,"SatNOGS, Space-Track",LEO
5144,43023,JILIN-01-05,2228.175,128000.0,active,Telemetry,"SatNOGS, Space-Track",LEO
5145,43024,JILIN-01-06,None,None,Active,None,Space-Track,LEO
5146,43159,JILIN-01-07,2214.95,None,active,Mode S - Telemetry (128000),"SatNOGS, Space-Track",LEO
5147,43160,JILIN-01-08,2244.975,128000.0,active,Telemetry,"SatNOGS, Space-Track",LEO
5148,43943,JILIN-01-09,2283.975,128000.0,active,Telemetry,"SatNOGS, Space-Track",LEO
5149,43946,JILIN-01-10,2244.977,None,active,S-band telemetry,"SatNOGS, Space-Track",LEO
5150,41914,JILIN-1-03,2266.7,128000.0,active,Telemetry,"SatNOGS, Space-Track",LEO
5151,99026,JINJUSat-1,435.185,9600.0,inactive,UHF 9k6 AX.25 BPSK-G3RUH Telemetry,SatNOGS,None
5152,63210,JINJUSat-1B,435.185,9600.0,active,Mode U - BPSK9k6 - AX.25 G3RUH - Telemetry,"SatNOGS, Space-Track",LEO
5153,49813,JINZIJING 1 03,401.6795,None,inactive,Mode U - Experimental,SatNOGS,None
5154,99897,JITSAT,437.5,1100.0,inactive,Mode U - AM/OOK,SatNOGS,None
5155,99897,JITSAT,436.0,125000.0,inactive,Mode U - LoRa,SatNOGS,None
5156,99155,JLC-101-v1-2,436.3,9600.0,invalid,Mode U - FSK   - Data,SatNOGS,None
5157,99155,JLC-101-v1-2,436.3,19200.0,invalid,Mode USB,SatNOGS,None
5158,99155,JLC-101-v1-2,436.3,9600.0,active,Mode U - GMSK9k6 - Telemetry,SatNOGS,None
5159,98796,JOVIAN-1,145.895,1200.0,active,Mode U TLM 1k2,SatNOGS,None
5160,37839,JUGNU,437.275,0.0,active,CW Beacon,"SatNOGS, Space-Track",MEO
5161,37839,JUGNU,437.505,2400.0,active,TLM,"SatNOGS, Space-Track",MEO
5162,56176,JUICE,None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
5163,37773,JUNO,None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
5164,57479,JUPITER 3 (ECHOSTAR 24),None,None,Active,None,Space-Track,GEO
5165,50463,JWST,None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
5166,43803,JY1Sat,145.855,None,active,U/V CW Transponder,"SatNOGS, Space-Track",LEO
5167,43803,JY1Sat,145.855,None,active,U/V SSB Transponder,"SatNOGS, Space-Track",LEO
5168,43803,JY1Sat,145.84,1200.0,active,BPSK1k2 TLM,"SatNOGS, Space-Track",LEO
5169,98922,Jackal X-1L-001,2282.5,110000.0,active,Mode S - QPSK 110kbps - Downlink,SatNOGS,None
5170,98922,Jackal X-1L-001,2205.0,196800.0,active,Mode S - QPSK 196.8kbps - Crosslink,SatNOGS,None
5171,98923,Jackal X-1L-002,2282.5,110000.0,active,Mode S - QPSK 110kbps - Downlink,SatNOGS,None
5172,98923,Jackal X-1L-002,2205.0,196800.0,active,Mode S - QPSK 196.8kbps - Crosslink,SatNOGS,None
5173,54693,Jiaotong-5,401.697,None,inactive,UHF Unknown,SatNOGS,None
5174,49338,Jilin-01 GaoFen 2F,2228.187,150000.0,active,S-band telemetry,"SatNOGS, Space-Track",LEO
5175,54682,Jilin-1 Gaofen-03D-44,400.28,None,inactive,UHF Unknown,SatNOGS,None
5176,48255,Jin Zijing 1-02,401.3501,None,inactive,Downlink,SatNOGS,None
5177,55260,Jin Zijing 4,401.051,None,inactive,Telemetry,SatNOGS,None
5178,53346,Jumang,400.13,None,active,"LoRa 62,5 kHz SF12 CR4/5 sync 0x12",SatNOGS,None
5179,53346,Jumang,2210.16,None,active,S-band telemetry,SatNOGS,None
5180,53346,Jumang,2224.162,None,active,S-band telemetry,SatNOGS,None
5181,99913,K2SAT,435.835,9600.0,active,BPSK1k2 AX.25 TLM,SatNOGS,None
5182,99913,K2SAT,2404.0,None,active,QPSK 250kbps,SatNOGS,None
5183,99913,K2SAT,436.225,None,active,V/U FM Repeater,SatNOGS,None
5184,58317,KAFASAT,435.835,1200.0,inactive,UHF GMSK1k2,SatNOGS,None
5185,58317,KAFASAT,2404.4,2000000.0,inactive,Mode S - Transmitter,SatNOGS,None
5186,33495,KAGAYAKI,None,None,Active,None,Space-Track,MEO
5187,53378,KAI 1,435.665,1200.0,inactive,Mode U 1k2 FSK,SatNOGS,None
5188,53378,KAI 1,435.765,1200.0,inactive,Mode U 1k2 FSK,SatNOGS,None
5189,41915,KAIDUN 1,None,None,Active,None,Space-Track,LEO
5190,41915,KAIDUN-1,435.552,1200.0,active,Possible second transmitter,SatNOGS,None
5191,41915,KAIDUN-1,437.6,1200.0,active,BPSK G3RUH 1k2,SatNOGS,None
5192,27945,KAISTSAT 4,None,None,Active,None,Space-Track,MEO
5193,40912,KAITUO 1B,437.95,9600.0,inactive,9k6 GMSK TLM 440,SatNOGS,None
5194,40912,KAITUO 1B,145.475,9600.0,inactive,9k6 GMSK TLM,SatNOGS,None
5195,27525,KALPANA 1 (METSAT 1),None,None,Active,None,Space-Track,GEO
5196,38707,KANOPUS-V 1,2210.0,7000.0,inactive,S-band telemetry,SatNOGS,None
5197,43180,KANOPUS-V 3,None,None,Active,None,Space-Track,LEO
5198,43181,KANOPUS-V 4,None,None,Active,None,Space-Track,LEO
5199,43876,KANOPUS-V 5,None,None,Active,None,Space-Track,LEO
5200,43877,KANOPUS-V 6,None,None,Active,None,Space-Track,LEO
5201,42825,KANOPUS-V-IK,None,None,Active,None,Space-Track,LEO
5202,99939,KAUSAT-5,437.465,9600.0,inactive,IARU 9k6 FSK TLM,SatNOGS,None
5203,99939,KAUSAT-5,2413.0,115200.0,inactive,Mode S - MSK115k2,SatNOGS,None
5204,99939,KAUSAT-5,437.265,9600.0,inactive,9k6 FSK TLM,SatNOGS,None
5205,39731,KAZEOSAT 1,400.8,None,active,Mode U - Possibly Downlink,"SatNOGS, Space-Track",MEO
5206,40010,KAZEOSAT 2,None,None,Active,None,Space-Track,MEO
5207,29230,KAZSAT 1,None,None,Active,None,Space-Track,GEO
5208,37749,KAZSAT 2,None,None,Active,None,Space-Track,GEO
5209,39728,KAZSAT 3,None,None,Active,None,Space-Track,GEO
5210,43787,KAZSCISAT-1,2232.0,None,inactive,S-Band Payload,SatNOGS,None
5211,43787,KAZSCISAT-1,435.5,9600.0,inactive,FSK9k6 TLM,SatNOGS,None
5212,43787,KAZSCISAT-1,435.5,None,inactive,TLM,SatNOGS,None
5213,43783,KAZSTSAT,2226.67,None,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5214,41167,KENT RIDGE 1,None,None,Active,None,Space-Track,LEO
5215,34380,KEPLER,None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
5216,43157,KEPLER-0,400.799,9600.0,inactive,Downlink,SatNOGS,None
5217,43729,KEPLER-1,400.799,None,inactive,Downlink,SatNOGS,None
5218,51051,KEPLER-19,401.49,None,inactive,MODE U,SatNOGS,None
5219,46319,KEPLER-2,400.8,9600.0,inactive,Downlink,SatNOGS,None
5220,56218,KEPLER-21,None,None,Active,None,Space-Track,LEO
5221,46499,KEPLER-4 (Antilles),2232.0,250000.0,inactive,S-band telemetry,SatNOGS,None
5222,64624,KESTREL-0A,None,None,Active,None,Space-Track,LEO
5223,43676,KHALIFASAT,None,None,Active,None,Space-Track,MEO
5224,53370,KHAYYAM,None,None,Active,None,Space-Track,LEO
5225,8197,KIKU 1 (ETS 1),None,None,Active,None,Space-Track,MEO
5226,9852,KIKU 2 (ETS 2),None,None,Active,None,Space-Track,GEO
5227,12295,KIKU 3 (ETS 4),None,None,Active,None,Space-Track,MEO
5228,13492,KIKU 4 (ETS 3),None,None,Active,None,Space-Track,MEO
5229,18316,KIKU 5 (ETS 5),None,None,Active,None,Space-Track,GEO
5230,56181,KILICSAT,436.9,9600.0,inactive,Mode U - GMSK9k6 - Telemetry,SatNOGS,None
5231,56181,KILICSAT,436.925,12.0,inactive,Mode U - CW - Beacon,SatNOGS,None
5232,60084,KINEIS-1A,400.657,2400.0,active,Mode U - Telemetry,"SatNOGS, Space-Track",MEO
5233,60084,KINEIS-1A,2260.5,300000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5234,60084,KINEIS-1A,2265.5,300000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5235,60079,KINEIS-1B,2265.5,300000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5236,60079,KINEIS-1B,400.657,2400.0,active,Mode U - Telemetry,"SatNOGS, Space-Track",MEO
5237,60081,KINEIS-1C,2260.5,300000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5238,60082,KINEIS-1D,2264.5,100000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5239,60082,KINEIS-1D,2264.1,100000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5240,60083,KINEIS-1E,2265.5,200000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5241,60083,KINEIS-1E,400.657,2400.0,active,Mode U - Telemetry,"SatNOGS, Space-Track",MEO
5242,62932,KINEIS-2A,2264.5,300000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5243,62934,KINEIS-2B,2265.5,300000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5244,62929,KINEIS-2C,None,None,Active,None,Space-Track,MEO
5245,62930,KINEIS-2D,None,None,Active,None,Space-Track,MEO
5246,62931,KINEIS-2E,400.644,None,active,Telemetry,"SatNOGS, Space-Track",MEO
5247,61223,KINEIS-3A,2264.5,200000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5248,61223,KINEIS-3A,400.662,None,active,Telemetry,"SatNOGS, Space-Track",MEO
5249,61224,KINEIS-3B,400.662,None,active,Telemetry,"SatNOGS, Space-Track",MEO
5250,61224,KINEIS-3B,2264.5,20000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5251,61220,KINEIS-3C,2264.5,20000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5252,61220,KINEIS-3C,400.662,None,active,Telemetry,"SatNOGS, Space-Track",MEO
5253,61221,KINEIS-3D,2264.5,20000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5254,61221,KINEIS-3D,400.662,320.0,active,Telemetry,"SatNOGS, Space-Track",MEO
5255,61222,KINEIS-3E,400.662,None,active,Telemetry,"SatNOGS, Space-Track",MEO
5256,61222,KINEIS-3E,2264.5,20000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5257,63303,KINEIS-4A,400.651,800.0,active,Mode U,"SatNOGS, Space-Track",MEO
5258,63303,KINEIS-4A,2260.5,None,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5259,63304,KINEIS-4B,400.651,800.0,active,Mode U,"SatNOGS, Space-Track",MEO
5260,63304,KINEIS-4B,2260.5,200000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5261,63301,KINEIS-4C,400.651,800.0,active,Mode U,"SatNOGS, Space-Track",MEO
5262,63301,KINEIS-4C,2265.5,200000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5263,63302,KINEIS-4D,400.651,800.0,active,Mode U,"SatNOGS, Space-Track",MEO
5264,63300,KINEIS-4E,2260.5,None,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5265,63300,KINEIS-4E,400.651,800.0,active,Mode U,"SatNOGS, Space-Track",MEO
5266,62084,KINEIS-5A,400.638,800.0,active,Telemetry (ARGOS-3),"SatNOGS, Space-Track",MEO
5267,62081,KINEIS-5C,None,None,Active,None,Space-Track,MEO
5268,62082,KINEIS-5D,None,None,Active,None,Space-Track,MEO
5269,62083,KINEIS-5E,2264.5,30000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
5270,62083,KINEIS-5E,400.639,800.0,active,Mode U,"SatNOGS, Space-Track",MEO
5271,25756,KITSAT 3,None,None,Active,None,Space-Track,MEO
5272,22828,KITSAT B,None,None,Active,None,Space-Track,MEO
5273,52148,KITSUNE,400.96,None,inactive,Mode U - CW,SatNOGS,None
5274,52148,KITSUNE,5840.0,None,inactive,Mode C - BPSK 100k/5Mbps,SatNOGS,None
5275,52148,KITSUNE,5840.0,None,inactive,Mode C - QPSK 10/20Mbps,SatNOGS,None
5276,52148,KITSUNE,5840.0,4800.0,inactive,Mode C - GMSK4k8,SatNOGS,None
5277,52148,KITSUNE,5840.0,None,inactive,Mode C - CW,SatNOGS,None
5278,52148,KITSUNE,437.375,4800.0,inactive,Mode U - GMSK4k8 AX.25,SatNOGS,None
5279,52148,KITSUNE,437.375,None,inactive,Mode U - CW beacon,SatNOGS,None
5280,33499,KKS-1,437.385,15.0,active,CW Beacon,SatNOGS,None
5281,33499,KKS-1,437.445,1200.0,active,Mode U MSG,SatNOGS,None
5282,33499,KKS-1 (KISEKI),None,None,Active,None,Space-Track,MEO
5283,44786,KL-ALPHA B,None,None,Active,None,Space-Track,MEO
5284,44785,KL-Alpha A,2220.0,20000.0,active,Mode S,"SatNOGS, Space-Track",MEO
5285,49059,KL-BETA A,None,None,Active,None,Space-Track,MEO
5286,49060,KL-BETA B,None,None,Active,None,Space-Track,MEO
5287,47958,KMSL,437.265,9600.0,active,Mode U - BPSK9k6,SatNOGS,None
5288,99921,KNACKSAT,435.635,None,active,CW,SatNOGS,None
5289,99921,KNACKSAT,435.635,9600.0,active,GFSK9k6,SatNOGS,None
5290,99921,KNACKSAT,435.635,1200.0,active,GFSK1k2,SatNOGS,None
5291,27002,KOMPASS,None,None,Active,None,Space-Track,MEO
5292,26032,KOMPSAT,None,None,Active,None,Space-Track,MEO
5293,29268,KOMPSAT 2,None,None,Active,None,Space-Track,MEO
5294,40536,KOMPSAT 3A,None,None,Active,None,Space-Track,LEO
5295,56756,KONDOR FKA 1,None,None,Active,None,Space-Track,LEO
5296,62138,KONDOR FKA 2,None,None,Active,None,Space-Track,LEO
5297,23639,KOREASAT 1,None,None,Active,None,Space-Track,GEO
5298,45920,KOREASAT 116,None,None,Active,None,Space-Track,GEO
5299,29349,KOREASAT 5,None,None,Active,None,Space-Track,GEO
5300,42984,KOREASAT 5A,None,None,Active,None,Space-Track,GEO
5301,37265,KOREASAT 6,None,None,Active,None,Space-Track,GEO
5302,61910,KOREASAT 6A,None,None,Active,None,Space-Track,GEO
5303,42691,KOREASAT 7,None,None,Active,None,Space-Track,GEO
5304,33504,KORONAS-FOTON,None,None,Active,None,Space-Track,LEO
5305,58463,KORSAT 7,None,None,Active,None,Space-Track,LEO
5306,59452,KORSAT-1,None,None,Active,None,Space-Track,MEO
5307,62377,KORSAT-2,None,None,Active,None,Space-Track,MEO
5308,63630,KORSAT-3,None,None,Active,None,Space-Track,MEO
5309,49402,KOSEN-1,435.525,9600.0,active,Mode U - GMSK9k6,"SatNOGS, Space-Track",LEO
5310,49402,KOSEN-1,435.525,1200.0,active,Mode U - AFSK1k2,"SatNOGS, Space-Track",LEO
5311,49402,KOSEN-1,435.525,1200.0,active,Mode HF/U - Onboard SDR,"SatNOGS, Space-Track",LEO
5312,49402,KOSEN-1,435.525,18.0,active,Mode U - CW Beacon,"SatNOGS, Space-Track",LEO
5313,99325,KOSEN-2,436.75,None,inactive,Mode U - CW,SatNOGS,None
5314,99325,KOSEN-2,436.75,1200.0,inactive,Mode U - AFSK1k2 - AX.25,SatNOGS,None
5315,99325,KOSEN-2,436.75,9600.0,inactive,Mode U - GMSK9k6,SatNOGS,None
5316,58464,KOYOH,467.674,None,active,Mode U - Transmitter,"SatNOGS, Space-Track",LEO
5317,58464,KOYOH,1623.83,None,active,Mode S,"SatNOGS, Space-Track",LEO
5318,58464,KOYOH,2232.0,500000.0,active,S-band telemetry,"SatNOGS, Space-Track",LEO
5319,53365,KPLO,None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
5320,99047,KSAT3U,435.73,1200.0,active,Mode U - FM / AX.25,SatNOGS,None
5321,99047,KSAT3U,435.73,9600.0,active,Mode U - FM / DATA PACKET,SatNOGS,None
5322,99047,KSAT3U,435.63,1200.0,active,Mode U - FM / AX.25,SatNOGS,None
5323,99047,KSAT3U,435.935,None,active,Mode V/U - RAST 3U TRANSPONDER,SatNOGS,None
5324,99047,KSAT3U,435.63,9600.0,active,Mode U - FM / DATA PACKET,SatNOGS,None
5325,55086,KSF3-A,None,None,Active,None,Space-Track,LEO
5326,55019,KSF3-B,None,None,Active,None,Space-Track,LEO
5327,55085,KSF3-D,2211.771,150000.0,active,S-band telemetry,"SatNOGS, Space-Track",LEO
5328,52895,KSLV-II DUMMY,None,None,Active,None,Space-Track,MEO
5329,46912,KSM1-A,401.03,9600.0,active,Mode U,"SatNOGS, Space-Track",LEO
5330,46914,KSM1-B,401.06008,9600.0,active,Mode U,"SatNOGS, Space-Track",LEO
5331,46906,KSM1-C,401.12,None,active,Mode U,"SatNOGS, Space-Track",LEO
5332,46907,KSM1-D,401.09,9600.0,active,UHF Unknown,"SatNOGS, Space-Track",LEO
5333,47954,KSU-Cubesat,437.13,4800.0,inactive,Mode U - GMSK4k8 (USP) - TLM,SatNOGS,None
5334,47954,KSU-Cubesat,437.13,4800.0,invalid,Mode U - GMSK 4k8 (USP) TLM,SatNOGS,None
5335,63724,KUIPER-00008,None,None,Active,None,Space-Track,MEO
5336,63725,KUIPER-00009,None,None,Active,None,Space-Track,MEO
5337,63726,KUIPER-00010,None,None,Active,None,Space-Track,LEO
5338,63727,KUIPER-00011,None,None,Active,None,Space-Track,MEO
