ntc_id, adm, stn_name, ctry, lat_dec, long_dec, notice_type, notification_reason, d_rcv, emi_rcp, freq_from, freq_to
103500188, USA, VLBA IA, USA, 41.767, -91.567, R, N, 06.06.2003, R, 1660, 1670
103500188, USA, VLBA IA, USA, 41.767, -91.567, R, N, 06.06.2003, R, 1718.8, 1722.2
103500188, USA, VLBA IA, USA, 41.767, -91.567, R, N, 06.06.2003, R, 2655, 2690
103500188, USA, VLBA IA, USA, 41.767, -91.567, R, N, 06.06.2003, R, 4800, 5000
103500188, USA, VLBA IA, USA, 41.767, -91.567, R, N, 06.06.2003, R, 14470, 14500
103500188, USA, VLBA IA, USA, 41.767, -91.567, R, N, 06.06.2003, R, 15350, 15400
103500188, USA, VLBA IA, USA, 41.767, -91.567, R, N, 06.06.2003, R, 22210, 22500
103500188, USA, VLBA IA, USA, 41.767, -91.567, R, N, 06.06.2003, R, 23600, 24000
103500188, USA, VLBA IA, USA, 41.767, -91.567, R, N, 06.06.2003, R, 42500, 43500
103500188, USA, VLBA IA, USA, 41.767, -91.567, R, N, 06.06.2003, R, 80000, 90000
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 322, 328.6
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 608, 614
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 1400, 1427
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 1610.6, 1613.8
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 1660, 1670
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 1718.8, 1722.2
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 2655, 2690
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 4800, 5000
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 14470, 14500
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 15350, 15400
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 22210, 22500
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 23600, 24000
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 42500, 43500
103500189, USA, VLBA NH, USA, 42.933, -71.983, R, N, 06.06.2003, R, 80000, 90000
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 322, 328.6
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 608, 614
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 1400, 1427
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 1610.6, 1613.8
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 1660, 1670
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 1718.8, 1722.2
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 2655, 2690
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 4800, 5000
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 14470, 14500
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 15350, 15400
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 22210, 22500
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 23600, 24000
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 42500, 43500
103500190, USA, VLBA VI, USA, 17.767, -64.583, R, N, 06.06.2003, R, 80000, 90000
103500196, USA, BIG PINE CAL 2, USA, 37.233, -118.283, R, N, 06.06.2003, R, 86000, 116000
103500196, USA, BIG PINE CAL 2, USA, 37.233, -118.283, R, N, 06.06.2003, R, 210000, 231500
103500196, USA, BIG PINE CAL 2, USA, 37.233, -118.283, R, N, 06.06.2003, R, 241000, 270000
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 322, 328.6
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 1400, 1427
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 1610.6, 1613.8
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 1660, 1670
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 1718.8, 1722.2
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 4800, 5000
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 14470, 14500
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 15350, 15400
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 22210, 22500
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 23600, 24000
103500197, USA, BIG PINE CAL 3, USA, 37.233, -118.283, R, N, 06.06.2003, R, 31300, 31800
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 73, 74.6
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 322, 328.6
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 403, 407
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 608, 614
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 1400, 1427
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 1610.6, 1613.8
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 1660, 1670
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 1718.8, 1722.2
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 2655, 2700
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 4800, 5000
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 10600, 10700
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 14470, 14500
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 15350, 15400
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 22210, 22500
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 23600, 24000
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 31250, 31800
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 42500, 43500
90505073, USA, GREEN BANK, USA, 38.433, -79.833, R, N, 06.06.2003, R, 48940, 49040
90505078, USA, HAT CREEK CAL, USA, 40.817, -121.467, R, N, 06.06.2003, R, 608, 614
90505078, USA, HAT CREEK CAL, USA, 40.817, -121.467, R, N, 06.06.2003, R, 1400, 1427
90505078, USA, HAT CREEK CAL, USA, 40.817, -121.467, R, N, 06.06.2003, R, 1610.6, 1613.8
90505078, USA, HAT CREEK CAL, USA, 40.817, -121.467, R, N, 06.06.2003, R, 1664.5, 1665.5
90505078, USA, HAT CREEK CAL, USA, 40.817, -121.467, R, N, 06.06.2003, R, 1718.8, 1722.2
90505078, USA, HAT CREEK CAL, USA, 40.817, -121.467, R, N, 06.06.2003, R, 2655, 2700
90505078, USA, HAT CREEK CAL, USA, 40.817, -121.467, R, N, 06.06.2003, R, 4800, 5000
90505078, USA, HAT CREEK CAL, USA, 40.817, -121.467, R, N, 06.06.2003, R, 10600, 10700
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 73, 74.6
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 322, 328.6
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 608, 614
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 1330, 1427
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 1610.6, 1613.8
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 1660, 1670
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 1718.8, 1722.2
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 2655, 2700
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 4800, 5000
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 10600, 10700
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 14470, 14500
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 15350, 15400
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 22010, 22500
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 22810, 22860
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 23070, 23120
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 23600, 24000
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 31300, 31800
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 42500, 43500
90505085, USA, VERY LARGE ARRAY NM, USA, 34.083, -107.617, R, N, 06.06.2003, R, 48940, 49040
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 73.2, 74.8
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 608, 614
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 1405, 1435
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 1650, 1680
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 10675, 10705
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 31300, 31800
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 76000, 77250
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 77500, 116000
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 182000, 185000
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 200000, 231500
90505065, USA, BIG PINE CAL 1, USA, 37.283, -118.15, R, N, 06.06.2003, R, 241000, 275000
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 38.125, 38.25
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 73.3, 74.6
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 322, 328.6
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 404, 406
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 406.1, 410
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 608, 614
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 1400, 1427
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 1610.6, 1613.8
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 1660, 1670
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 1718.8, 1722.2
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 2655, 2700
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 4800, 5000
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 10600, 10700
90505048, USA, ARECIBO, PTR, 18.35, -66.75, R, N, 06.06.2003, R, 14470, 14500
90505008, AUS, HOSKINTWN NSW, AUS, -35.3667, 149.4167, R, N, 18.06.2003, R, 406, 410
103500198, AUS, CEDUNA SA, AUS, -31.869, 133.807, R, N, 18.06.2003, R, 1400, 1427
103500198, AUS, CEDUNA SA, AUS, -31.869, 133.807, R, N, 18.06.2003, R, 1610.6, 1613.8
103500198, AUS, CEDUNA SA, AUS, -31.869, 133.807, R, N, 18.06.2003, R, 1660, 1670
103500198, AUS, CEDUNA SA, AUS, -31.869, 133.807, R, N, 18.06.2003, R, 2690, 2700
103500198, AUS, CEDUNA SA, AUS, -31.869, 133.807, R, N, 18.06.2003, R, 4990, 5000
103500198, AUS, CEDUNA SA, AUS, -31.869, 133.807, R, N, 18.06.2003, R, 10600, 10700
103500198, AUS, CEDUNA SA, AUS, -31.869, 133.807, R, N, 18.06.2003, R, 15350, 15400
103500198, AUS, CEDUNA SA, AUS, -31.869, 133.807, R, N, 18.06.2003, R, 22210, 22500
103500198, AUS, CEDUNA SA, AUS, -31.869, 133.807, R, N, 18.06.2003, R, 23600, 24000
103500199, AUS, HOBART TAS, AUS, -42.804, 147.441, R, N, 18.06.2003, R, 1400, 1427
103500199, AUS, HOBART TAS, AUS, -42.804, 147.441, R, N, 18.06.2003, R, 1610.6, 1613.8
103500199, AUS, HOBART TAS, AUS, -42.804, 147.441, R, N, 18.06.2003, R, 1660, 1670
103500199, AUS, HOBART TAS, AUS, -42.804, 147.441, R, N, 18.06.2003, R, 2690, 2700
103500199, AUS, HOBART TAS, AUS, -42.804, 147.441, R, N, 18.06.2003, R, 4990, 5000
103500199, AUS, HOBART TAS, AUS, -42.804, 147.441, R, N, 18.06.2003, R, 10600, 10700
103500199, AUS, HOBART TAS, AUS, -42.804, 147.441, R, N, 18.06.2003, R, 15350, 15400
103500199, AUS, HOBART TAS, AUS, -42.804, 147.441, R, N, 18.06.2003, R, 22210, 22500
103500199, AUS, HOBART TAS, AUS, -42.804, 147.441, R, N, 18.06.2003, R, 23600, 24000
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 1400, 1427
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 1610.6, 1613.8
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 1660, 1670
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 2690, 2700
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 4990, 5000
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 10600, 10700
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 15350, 15400
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 22210, 22500
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 23600, 24000
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 31300, 31800
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 42500, 43500
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 76000, 77500
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 79000, 94000
103500200, AUS, MOPRA NSW, AUS, -31.268, 149.1, R, N, 18.06.2003, R, 94100, 116000
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 1400, 1427
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 1610.6, 1613.8
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 1660, 1670
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 2690, 2700
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 4990, 5000
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 10600, 10700
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 15350, 15400
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 22210, 22500
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 23600, 24000
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 31300, 31800
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 42500, 43500
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 76000, 77500
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 79000, 94000
103500201, AUS, NARRABRI NSW, AUS, -30.304, 149.549, R, N, 18.06.2003, R, 94100, 116000
103500202, AUS, TIDBINBILLA ACT, AUS, -35.398, 148.978, R, N, 18.06.2003, R, 1610.6, 1613.8
103500202, AUS, TIDBINBILLA ACT, AUS, -35.398, 148.978, R, N, 18.06.2003, R, 1660, 1670
103500202, AUS, TIDBINBILLA ACT, AUS, -35.398, 148.978, R, N, 18.06.2003, R, 15350, 15400
103500202, AUS, TIDBINBILLA ACT, AUS, -35.398, 148.978, R, N, 18.06.2003, R, 22210, 22500
103500202, AUS, TIDBINBILLA ACT, AUS, -35.398, 148.978, R, N, 18.06.2003, R, 23600, 24000
103500217, AUS, PARKES NSW (II), AUS, -33, 148.2667, R, N, 04.07.2003, R, 1718.8, 1722.2
103500217, AUS, PARKES NSW (II), AUS, -33, 148.2667, R, N, 04.07.2003, R, 2655, 2690
103500217, AUS, PARKES NSW (II), AUS, -33, 148.2667, R, N, 04.07.2003, R, 4825, 4990
103500217, AUS, PARKES NSW (II), AUS, -33, 148.2667, R, N, 04.07.2003, R, 14470, 14500
104500459, CHN, NANSHAN25, CHN, 43.4711, 87.1778, R, N, 21.09.2004, R, 322, 328.6
104500459, CHN, NANSHAN25, CHN, 43.4711, 87.1778, R, N, 21.09.2004, R, 606, 614
104500459, CHN, NANSHAN25, CHN, 43.4711, 87.1778, R, N, 21.09.2004, R, 1610.6, 1613.8
104500459, CHN, NANSHAN25, CHN, 43.4711, 87.1778, R, N, 21.09.2004, R, 1660, 1670
104500459, CHN, NANSHAN25, CHN, 43.4711, 87.1778, R, N, 21.09.2004, R, 1718.8, 1722.2
104500459, CHN, NANSHAN25, CHN, 43.4711, 87.1778, R, N, 21.09.2004, R, 4800, 5000
104500459, CHN, NANSHAN25, CHN, 43.4711, 87.1778, R, N, 21.09.2004, R, 22210, 22500
104500459, CHN, NANSHAN25, CHN, 43.4711, 87.1778, R, N, 21.09.2004, R, 23600, 24000
104500460, CHN, PMODLH, CHN, 37.3733, 97.56, R, N, 21.09.2004, R, 22210, 22500
104500460, CHN, PMODLH, CHN, 37.3733, 97.56, R, N, 21.09.2004, R, 109400, 114600
104500461, CHN, SHA025, CHN, 31.0992, 121.1997, R, N, 21.09.2004, R, 1610.6, 1613.8
104500461, CHN, SHA025, CHN, 31.0992, 121.1997, R, N, 21.09.2004, R, 1660, 1670
104500461, CHN, SHA025, CHN, 31.0992, 121.1997, R, N, 21.09.2004, R, 1718.8, 1722.2
104500461, CHN, SHA025, CHN, 31.0992, 121.1997, R, N, 21.09.2004, R, 4800, 5000
104500461, CHN, SHA025, CHN, 31.0992, 121.1997, R, N, 21.09.2004, R, 22210, 22500
104500521, AUS, HOSKINTWN NSW (II), AUS, -34.3667, 149.4167, R, N, 10.12.2004, R, 840, 845
103500211, AUS, CEDUNA SA (II), AUS, -31.8692, 133.8069, R, N, 10.12.2004, R, 2200, 2550
103500211, AUS, CEDUNA SA (II), AUS, -31.8692, 133.8069, R, N, 10.12.2004, R, 2655, 2690
103500211, AUS, CEDUNA SA (II), AUS, -31.8692, 133.8069, R, N, 10.12.2004, R, 4350, 4990
103500211, AUS, CEDUNA SA (II), AUS, -31.8692, 133.8069, R, N, 10.12.2004, R, 16000, 28550
103500213, AUS, TIDBINBILLA ACT (II), AUS, -35.3983, 148.9778, R, N, 10.12.2004, R, 1613.8, 1660
103500213, AUS, TIDBINBILLA ACT (II), AUS, -35.3983, 148.9778, R, N, 10.12.2004, R, 1670, 1780
103500213, AUS, TIDBINBILLA ACT (II), AUS, -35.3983, 148.9778, R, N, 10.12.2004, R, 2200, 2550
103500213, AUS, TIDBINBILLA ACT (II), AUS, -35.3983, 148.9778, R, N, 10.12.2004, R, 2655, 2690
103500213, AUS, TIDBINBILLA ACT (II), AUS, -35.3983, 148.9778, R, N, 10.12.2004, R, 16000, 22210
103500213, AUS, TIDBINBILLA ACT (II), AUS, -35.3983, 148.9778, R, N, 10.12.2004, R, 22500, 23600
103500213, AUS, TIDBINBILLA ACT (II), AUS, -35.3983, 148.9778, R, N, 10.12.2004, R, 24000, 26000
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 1250, 1400
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 1427, 1610.6
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 1613.8, 1660
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 1670, 1780
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 2200, 2550
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 2655, 2690
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 4350, 4990
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 5000, 6700
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 8000, 9200
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 14470, 14500
103500214, AUS, HOBART TAS (II), AUS, -42.8036, 147.4406, R, N, 10.12.2004, R, 16000, 28550
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 1250, 1400
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 1427, 1610.6
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 1613.8, 1660
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 1670, 1780
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 2200, 2550
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 2655, 2690
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 4350, 4990
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 5000, 6700
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 8000, 9200
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 14470, 14500
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 16000, 22210
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 22500, 23600
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 24000, 26000
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 48940, 49040
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 51400, 54250
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 58200, 59000
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 64000, 65000
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 77500, 79000
103500215, AUS, MOPRA NSW (II), AUS, -31.2678, 149.0997, R, N, 10.12.2004, R, 94000, 94100
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 1250, 1400
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 1427, 1610.6
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 1613.8, 1660
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 1670, 1780
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 2200, 2550
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 2655, 2690
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 4350, 4990
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 5000, 6700
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 8000, 9200
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 14470, 14500
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 16000, 22210
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 22500, 23600
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 24000, 26000
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 48940, 49040
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 51400, 54250
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 58200, 59000
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 64000, 65000
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 77500, 79000
103500216, AUS, NARRABRI NSW (II), AUS, -30.3042, 149.5489, R, N, 10.12.2004, R, 94000, 94100
104500530, CHL, ALMA_1, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 31300, 31800
104500530, CHL, ALMA_1, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 42500, 43500
104500530, CHL, ALMA_1, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 76000, 116000
104500530, CHL, ALMA_1, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 125000, 158500
